text_id,processed_tex,domain_score,domain_rating,domain_sentiment,words_matched,num_human_raters,avg_human_rating,mad_human_rating,avg_ai_rating,human_rate_first,ai_rate_first,human_ai_diff,game_id,date_dt,round,wk,day,time,season,manager,manager_id,team,team_id,home_team,home_id,away_team,away_id,opp,opp_id,stadium,home,home_score,away_score,xhome,xaway,xscore,team_goal,other_team_goal,goal_diff,team_xg,other_team_xg,xg_diff,goal_xg_diff,win,draw,men,attend,ref
96,"I’m delighted, for the players, for the staff, for everyone whose worked really hard, it’s been coming, to be honest, and I think in possession we were superb today, in the first half in particular. I think we made life really, really difficult for them. I think that’s helped by the fans, who were fantastic again today and they got right behind the team. A real big thank you to the fans.
It was great to see the work that we’ve been putting into training coming off on the pitch. PLAYER created that chance from being a little bit higher, PLAYER was really positive on the ball, and the timing of the run and the release of the pass was superb to eliminate their backline.
I think PLAYER’s first touch was outstanding to draw the goalkeeper in with real composure around the box. It’s a fantastic goal and a lot of people contributed to those chances being created.
We are hard working all the time, and that’s something we definitely don’t want to ever switch off from. There hasn’t been a moment in any game this season where we’ve not tried to do everything we can to try and effect things.
From a players’ perspective, I think they’ve done a fantastic job. We dealt with a little bit of pressure from them in the first ten to 15 minutes and then we started to take control of the game. At that point, it became quite one-sided in possession.
Defensively we have been really difficult to break down, but it’s just not crossed over into as many points as we would have liked so far.
This is an important result. We felt we should have got a point out of last week as well, so it’s going to kick start things for us moving forward, I’m sure.
PLAYER put in her programme notes about the '12th person' and I heard them today. Towards the end, TEAM had a couple of corners and there’s moments in games where you wonder which way it’s going to go, and today I didn’t feel that at all.
I knew we were going to defend them how we needed to and the fans seem to feel that as well. They were getting right behind the team and that was really good to hear. It gives a massive lift to the players.
Everybody’s pushing and working really hard, trying to spur the players on, and the players are working as hard as they can. Collectively, it’s a real team and fans effort.
We’re evolving both sides of our game. I’ve said it before, we’ve played four of last year’s top five. It’s been a tough start to the season for us, but defensively we’ve done really well and the performances have been good.",1.566666667,2,Strongly positive,3,2,2,0,2,2,2,0,30,10/11/2024,NA,7,sun,15:00 (16:00),2024/2025,rehanne skinner,2,west ham,116,west ham,116,leicester,57,leicester,57,chigwell construction,1,1,0,NA,NA,NA,1,0,1,0,0,0,1,1,0,0,1617,elizabeth simms
22,"I am very happy with the performance today because in some moments on the ball, we were unbelievable. There were some good combinations and the way we prepared the game was exactly there. Off the ball, they fought together and showed they deserved the result. This is important.
We tried to do something different. We moved PLAYER to the left side and PLAYER for the first time this season into the left pocket. The reason was to try to attack down that side and a bigger reason was to have PLAYER in the right pocket. In the end, it worked very well.
The problem is if you attack quick, you are going to concede a quick attack and it’s not our idea, it’s not our football. Today with PLAYER on one side, PLAYER the other, PLAYER in the pocket, PLAYER in the pocket, and PLAYER there, they are also good at making passes and arriving in the last third to create and score goals.
This kind of game is a game that before you attack, you need to make 15 or 20 passes. If you want to attack with two passes, it’s a long distance and they can recover the ball and create and cause problems. So the reason I was shouting ""calm, calm, calm, make passes"" is because if you make it an up-and-down game, they destroy everything.
It’s football and I’m the guy who asks PLAYER to do that [playing out from the back]. PLAYER is going to do that because the moment PLAYER stops, PLAYER isn’t going to play. If PLAYER makes a mistake, it’s not PLAYER’s problem, it’s my problem, my mistake, because I ask that of PLAYER.
I am happy with how PLAYER is playing and building from the back. All the goal kicks we had where PLAYER passed to PLAYER and PLAYER that kind of ball gave us a chance to attack. Sometimes you make a mistake but it’s not going to change the way we play.",0.72,2,Strongly positive,5,5,1.74,0.296,1.336,1.9,0.68,0.404,100,27/10/2024,NA,9,sun,14:00 (15:00),2024/2025,enzo maresca,6,chelsea,33,chelsea,33,newcastle utd,76,newcastle utd,76,stamford bridge,1,2,1,1.62,1.74,1.62-1.74,2,1,1,1.62,1.74,-0.12,1.12,1,0,1,39526,simon hooper
44,"We knew this challenge was very, very tough for a lot of reasons. They have a new coach, one good team and they showed this against TEAM. They have a new set up and big energy and marking person to person.
In these kinds of matches, if you are not right tactically and if and you don't have the right mentality, it is not good. That's why I highlight the mentality that we started with. We had very two clear chances, first with PLAYER and the other with PLAYER.
After they had a good moment, they had two or three clear chances.
Unfortunately, we started having problems with injuries, with PLAYER and with PLAYER. Fortunately, PLAYER is conscious and well now in the dressing room, which is the most important thing. With PLAYER, we have to wait, but I am not optimistic.
After, we had one problem with PLAYER, too, in the half, so we had to change PLAYER [at half-time], so I think that we had a lot of problems today. That's why I highlight the mentality of the team.
It's true that all the players were ready to be actors on the pitch.
PLAYER showed that as PLAYER started on the bench, and then started playing in this kind of match. It's not easy, but PLAYER showed PLAYER’s mentality and was ready. PLAYER, too, did the same. In the second half, PLAYER, too.
After that, PLAYER was injured in the last two weeks and he had to play in an important moment for the match, and showed that PLAYER was ready. PLAYER, too, did well, and so did PLAYER, too, in the last part of the match. 
Always, all the players have to be ready because the alarm clock is always going to wake you up, so you have to be ready.
We had good action.
It’s true that in the second half, we didn't suffer a lot of clear chances that I can remember. 
In the first half, yes we did suffer some clear chances but to highlight, I repeat that we handled a very tough match today and we handled big problems with injuries and this kind of situation.
So, we have to keep with this mentality and to be ready for the next challenge that is going to be enormous, and we have to be ready to use all our players.
I think that I need to highlight this, as the support of the fans has been incredible and we work for them. We are happy for them, and today we are happy because of the commitment of the players. They deserve this.",0.588888889,1,Mildly positive,9,8,0.25,0.5625,0.125,0,0,0.125,96,26/12/2024,NA,18,thu,15:00 (16:00),2024/2025,julen lopetegui,4,west ham,117,southampton,103,west ham,117,southampton,103,st. mary's,0,0,1,2.2,1.9,2.2-1.9,1,0,1,1.9,2.2,-0.3,1.3,1,0,1,31059,lewis smith
102,"I think they were world class today, they are both world class players, we tried to prep them as best as could as it’s a new partnership. PLAYER plays in that role, always, but it’s new for PLAYER. But PLAYER is so intelligent as a player we were very confident PLAYER would solve it. There were a couple of details we went through from a defensive perspective that were new for PLAYER, for example what’s PLAYER’s role in a low block, but otherwise it was quite straightforward. So I’m very happy and I think they worked well together as well so their collaboration on the pitch was very good and they played to each others strengths so well done to both of them.
Players coming on, a couple of energy injections, but we did some changes at half-time and after 30 minutes in the first half from a defensive formation perspective, which helped. But otherwise it wasn’t changing things so much in the second half, it was more about can we play the game in the spaces on the pitch where we want to be and I think at times we did that after those 15-20 minutes where we struggled a little bit, even though I wouldn’t want to say struggle because yes, they had a couple crosses and this breakthrough where PLAYER blocks the shot and they have one more blocked shot by PLAYER but that’s it, so they didn’t create much, it’s just we are used to having the majority of possession and we didn’t have that in that period of the game, I think it’s 50-50, shared with TEAM. So that’s different for us, but I think the ruthlessness we showed today again and the control we have, even though we have to defend a little bit, we do that really well and we put a lot of value on that as a team.
It was a bit of both, PLAYER plays a lot for us, PLAYER plays a lot for the COUNTRY, we felt comfortable in the game, as a team, and it was important for us to get PLAYER back in the groove as well, give PLAYER a decent amount of minutes so it was a little bit of both.
We pay a lot of attention on how we act in both boxes, how we defend our own box and how we attack the opposition box and I think that’s where games are being won and lost, that’s what we put focus on. We don’t look at the table with the team and look at positions in the table and goal difference, that’s not what we do, that needs to be a result of that, so we try to work on specifics that we can control but definitely have more focus on how we defend the box and how we attack the box.
I think we defend as a team, that’s what we’re good at, and I think we attack as a team so, obviously, it’s our forwards most of the time getting on the end of attacks but credit to the whole team and how we create at the moment. But, for example, in training, we’ve been working specifically with the forwards, so PLAYER is with us and we spend a little bit more time with the forwards, working on their finishing specifically so that’s in their roles and that hopefully is a part of why we are so clinical and ruthless at the moment. I think PLAYER puts in great detail so. But again, it’s all in the players, how much effort and investment that comes from them and I think we’re in a good place at the moment and we need to maintain that.
The height of the press was the same, at least for the second half so we wanted to press the same height with PLAYER as we did with PLAYER and PLAYER, but in an attack, obviously, PLAYER is used usually as a nine, PLAYER comes down as a 10, that is specific space that we want PLAYER to find in the 10 role, and then someone else needs to fill another space. But, again, we want to play to the players strengths and PLAYER probably comes a little higher, a little closer to the number nine position but, I think, with all the creativity and all the players around, we still fill the spaces that we want.
I think that’s exactly what it is. I think at the start of the season we were really good as well. We outperformed our opponent in almost everything, we didn’t score as many goals, and what that is, yes, I said, we work on a lot of specific stuff in both boxes, but I can’t say exactly one thing, it’s a cocktail of things that are working together at the moment.
Yes, I think so, we have to believe that. But we’re happy we’re in the top three at the moment, we won’t settle for third place of course, so we try to go for more and that’s the same in the league group, we want to go for first place as well so we’re not settling, we’re not happy yet. But obviously a good step.
I’m enjoying it, I’m having fun, it’s also very hard work. Sometimes you forget to enjoy it as well, because there are so many things that need to be done, from a planning and preparation and reviewing perspective, so you’re working most of the time but matchdays and these results and seeing these fans, being able to play for so many fans, that’s moments where you really feel the enjoyment and happy about what you’re doing, definitely.
I’m not thinking about me making statements, we’re just trying to help the team perform and get the results we need, and at the moment that’s working really well, how the whole team has invested in defending together, I think that’s things we talk about and what separates us from the rest, that’s one thing for example, so we’re very happy with that, so it’s all about the team.",0.788888889,2,Strongly positive,9,4,1.25,0.375,1.25,1,2,0,20,08/12/2024,NA,9,sun,14:00 (15:00),2024/2025,renÃ£Â©e slegers,7,arsenal,5,arsenal,5,aston villa,8,aston villa,8,emirates,1,4,0,3.1,0.4,3.1-0.4,4,0,4,3.1,0.4,2.7,1.3,1,0,0,29515,abigail byrne
27,"It’s an important result, firstly for the way it arrived, because to come in this stadium against this team and concede two goals, and then continue with the same plan on and off the ball, shows how the players are mentally strong.
We are trying to work with the players on and off the pitch, but we’re also trying to work on mentality and togetherness. To come in this stadium and think you are going to win without suffering is impossible.
For that, probably it’s the perfect result because two goals down, it was the worst picture for us, even if we were in control. We conceded two goals from PLAYER, we created chances, we controlled the game, we kept the ball. At half-time we changed something tactically, and second half we deserved the result.
There was no problem first half. The plan was working well, we were attacking and controlling the game after conceding two goals. I was very happy.
The only thing was watching the way they were pressing. First half we had PLAYER on one side, and PLAYER on the other. Second half we had PLAYER on one side, and PLAYER on the other, and we changed something in behind. It was for this reason, it worked quite well.
After the game, my message to the players was to be focused day by day, in the next game, because if you start to think about where we are in three or four games, it’s completely wrong.
Enjoy the day off with the family and friends, and when we come back, go again with 100 per cent, train well, get ready for the next game and improve day by day.",0.3,1,Mildly positive,5,3,0.666666667,0.444444444,1.666666667,0,2,-1,22,08/12/2024,NA,15,sun,16:30 (17:30),2024/2025,enzo maresca,6,chelsea,33,tottenham,111,chelsea,33,tottenham,111,tottenham hotspur,0,3,4,3.25,2.57,3.25-2.57,4,3,1,2.57,3.25,-0.68,1.68,1,0,1,61184,anthony taylor
82,"I think the performance was ok, but ok isn't good enough.
Everything went wrong with this situation, but the first three or four mistakes were our mistakes. No-one is to blame for it.
Against TEAM it is difficult, we didn't create many chances today. The reaction after was great. We tried everything, but we were not quite accurate enough. We had some set-plays, but we were not good enough.
Of course we had in our minds that PLAYER would get some minutes. We thought we need some attacking input with PLAYER and PLAYER, so we also changed the shape to a 4-4-2, with PLAYER as a second striker.
We knew we could have an overload on the far post in this situation and we managed to find PLAYER. PLAYER had a great run, so it's good for him, giving him confidence, and it helps us for the next weeks.
Especially at the end. They pushed us forward to try. So thanks for supporting us again, in not the nicest conditions. They stayed and believed in us. Today we couldn't give them something back, but we will do our best next week.",-4.44E-17,0,Neutral,5,12,-0.541666667,0.618055556,-0.566666667,0,0,0.025,87,26/01/2025,NA,23,sun,14:00 (15:00),2024/2025,oliver glasner,8,crystal palace,36,crystal palace,36,brentford,22,brentford,22,selhurst park,1,2,1,1.23,1.92,1.23-1.92,2,1,1,1.23,1.92,-0.69,1.69,0,0,1,25066,tony harrington
114,"A great result and a good performance - especially in the first half. We were able tonight to rotate the squad a little bit. It was an opportunity for me to show some trust to all of my squad. Some players had opportunities to show themselves and they did well. A lot of positives to take from this game.
We want to stay consistent in the game and the best respect you can show to the opposing team is to play to a high level all through the game.
It's also an opportunity for the manager to rotate a little bit more in the squad. Giving the opportunity for some players to come in. Maybe, in the second half, we were more transitional and I wanted us to be able to keep more of the ball, but I think as a team we did really well.
I'm enjoying it so much. I've already said that for me I am so passionate about football. Football has been my life forever. I started to play football when I was six, so having the opportunity to be the TEAM manager - that's the dream you want to have. I'm in a good place. I think we're doing a good job with the squad and I'm really enjoying working with these players.
PLAYER is a really good player. I don't see PLAYER’s age, it is more about PLAYER’s performing with the team and at the moment PLAYER's doing really well. Even if PLAYER's young, PLAYER's really confident with the ball and can make a good impact for the team. PLAYER's able to possess the ball under pressure, able to make the team play and is able to score. From a young player, that's really high expectations but PLAYER's performing in a big club with a lot of good players around.
PLAYER's a really talented player, a lot of quality. Sometimes PLAYER wants to start every single game which is good because I really like when players are competitive.
So, sometimes PLAYER needs to be patient, but PLAYER has a lot of quality. I think PLAYER needs to work on trusting themselves because we talk to each other and sometimes I am the one who gives PLAYER the trust. PLAYER has a lot of quality and needs to trust themselves and show all the qualities that PLAYER did tonight.",1.4,2,Strongly positive,3,8,1.625,0.65625,1.25,-1,0,0.375,7,03/11/2024,NA,6,sun,18:45 (19:45),2024/2025,sonia bompastor,5,chelsea,32,everton,41,chelsea,32,everton,41,goodison,0,0,5,0.3,3.6,0.3-3.6,5,0,5,3.6,0.3,3.3,1.7,1,0,0,2109,stacey fullicks
88,"I’m absolutely delighted. I think the players' character, grit and determination were outstanding. It’s not unusual for us as we see it every day in training, but all of our decision making today at key moments was absolutely spot on.
They were so focused and determined to get the result. When we had opportunities to go forward, we were trying really hard to make something out of that, and when we had to defend, which we knew we would do quite a bit of, we were so diligent and organised. It was superb. I’m absolutely delighted for the players.
A result like today has been six months in the making. We’ve tried to build a philosophy and processes that we have wanted to try and get right. The belief in the players has been there from the start and what we are trying to do, they just needed to believe in it a little bit more.
I think the more that has happened, and having a fantastic transfer window, adding some more senior characters around the team, is really helping the team and that’s part of the growth we are trying to do. It has been coming and whether it be this one or something else, we have been working on this and I’m really pleased for everyone who is involved on and off the pitch who have done such a good job to get us to this point.
The fans were massively supportive today and towards the end of the game I thought they were outstanding and made sure we stayed on task and cheered us on. That makes a massive difference when you’re playing against teams like TEAM.
You have to accept you don’t have everything your own way but actually the calmness and composure of the team to just do all the bits that mattered I thought was superb and I’m so glad. It’s been a long time coming but to do it against TEAM is a massive plus. It’s important to keep building our fanbase as they’re a massive part of what we are trying to do, and we need more here, all the time.
PLAYER deserved it after putting in another really good shift for the team today and the two of them were just so committed to the team. They gave everything they possibly could.
This is huge. It’s a real good place to be and there’s a positive vibe within the team. They’ve got a bit of time now to relax and recover.",1.74,2,Strongly positive,5,2,2,0,2,2,2,0,10,04/02/2024,NA,13,sun,12:30 (13:30),2023/2024,rehanne skinner,2,west ham,116,west ham,116,arsenal,5,arsenal,5,chigwell construction,1,2,1,1.1,1.9,1.1-1.9,2,1,1,1.1,1.9,-0.8,1.8,1,0,0,4172,melissa burgin
80,"The best thing today is the result, and we're really pleased – but we can't be satisfied with the performance today. Especially the first-half was not good.
We were lucky that it was a draw at half-time and then it was a little bit louder than usual in the dressing room, and the players showed a good reaction. But still, I think we can do better.
In the second-half, we created some chances and in the first-half, to be honest, almost nothing, and then we looked a little bit… everything looked so slow.
But the players showed a good reaction, which shows again their great character, their great mentality, their great togetherness. And then we decided the game in the right moments, and now we go home, of course, being happy.
I wouldn't say it's impressive – it was better. We just did what we wanted to do in a better way.
We found our 10s in the pocket, but they also moved better. We knew when we find our players there, they drop with their defence and then we need runs in behind, like PLAYER in this situation.
I think in the first-half, we didn't even run in behind. We just always stopped and passing back and back and of course then you can't create chances or score goals. And this we did much better in the second half, but it's all about doing these runs, effort.
Also very good defending, great set play, good communication between PLAYER and PLAYER.
We have to be critical with us. We need a better performance than it was today.
Today also, to be fair, it was a little bit tricky because PLAYER had to go off after 15 minutes feeling sick and we knew PLAYER can't play 90 minutes after being out of training for two weeks.
But yes, we wanted a left foot there also who can switch the side, because we knew we had an overload on the opposite side. And we need PLAYER’s aggressivity, we need PLAYER’s passing, PLAYER’s one, two touches. It's great.
But after 60 minutes, PLAYER ran out of fuel. And so, yes, I think PLAYER did really well also for getting structure into our game. It’s good that all the players are back now.
Especially here in the league, set-plays are a big issue and we are talking about it. Also, we didn't train in the last two days because it was recovery, but we showed them many clips and what we want to do.
And I think now PLAYER had three, PLAYER has three, PLAYER has one, PLAYER has two. So, yes, we have many goals here. It helps us to win games.
It's unbelievable. We could see it was so foggy at the end, but our fans go everywhere: midweek, weekend, Saturday, Sunday, Monday, Tuesday, Wednesday.
Thank you very much for this great support again. I mentioned it at the beginning of the season, it's so important to have a great togetherness in the club, but also with our fans, and this is what they show every game at home and away.
What we can do is [make sure] that they go back with a smile on their faces, and then showing the game and the result, and this is what the players did again.",1.266666667,2,Strongly positive,6,3,0,0.666666667,0.666666667,-1,0,-0.666666667,46,15/01/2025,NA,21,wed,19:30 (20:30),2024/2025,oliver glasner,8,crystal palace,36,leicester,58,crystal palace,36,leicester,58,king power,0,0,2,2.1,2.26,2.1-2.26,2,0,2,2.26,2.1,0.16,1.84,1,0,1,29766,andy madley
33,"It feels good and we're happy about the result.
This stadium is always difficult against a very good team. They have good players, a good coach and good ideas and fortunately we were able to overcome these difficulties.
We had to defend well to give us the platform.
We had to be together to overcome the bad moments. We did and were resilient to compete. We have to highlight this from the players in my opinion, that they are all together and this is one achievement from all of them, the team. The players on the pitch and the players on the bench, the players who didn't play, all of them are main actors.
We worked so hard for the result.
They had two clear chances in the first half, after they regained the ball in a very similar situation, and we tried to avoid that in the second half. 
We had two or three situations, clear, to score in the first half too, so in my opinion it was a balanced first half and in the second we were able to overcome the difficulties.
The commitment and focus of the players had to be highlighted.
Always it's a good moment to be able to celebrate with the fans.
We worked for this and the feeling is our energy, our petrol. This is why we are happy for the fans - we were unhappy that we were not able to offer them a victory in our last match, and the only thing we can do after is to work.
Despite losing, sometimes you have to keep a lot of things, and sometimes despite winning you have to improve other things. This is our work.
We are happy with every way we score.
Sometimes you have more spaces [on the pitch] and sometimes you don't. To make those moments, you have to overcome the other kind of moments in matches.
We are happy, I repeat, to overcome those moments.
We want to be able to compete and win the next match.",1.514285714,2,Strongly positive,7,3,1,0,1,1,1,0,81,24/08/2024,NA,2,sat,15:00 (16:00),2024/2025,julen lopetegui,4,west ham,117,crystal palace,36,west ham,117,crystal palace,36,selhurst park,0,0,2,1.38,1.53,1.38-1.53,2,0,2,1.53,1.38,0.15,1.85,1,0,1,25099,robert jones
17,"An early goal, we were good from the bench, and I am delighted with the result.
It is tough to come here. We’ve seen TEAM struggle and TEAM drew here. It is not an easy place to come. It is to be expected if we are a bit tired. We are doing a lot travelling, we have had a lot of games, and a lot of away games this month.
People don’t realise how hard it is to do it again and again and again. It was the right performance considering all of those factors and it was nice for players to come on and make the difference.
PLAYER did a great job, scored early on for us, is improving every week, all the other little details PLAYER has to get right but is a threat.",0.3,1,Mildly positive,2,4,1.475,0.7375,1.325,1.9,1.3,0.15,80,24/03/2024,NA,17,sun,16:30 (17:30),2023/2024,emma hayes,1,chelsea,32,west ham,116,chelsea,32,west ham,116,chigwell construction,0,0,2,1.2,1.3,1.2-1.3,2,0,2,1.3,1.2,0.1,1.9,1,0,0,2555,megan wilson
118,"They don't really need me. When you are a TEAM player, you are a competitive player, you have a lot of ambitions. I'm trying to match my ambitions with their ambitions and make sure we're on the same page. It's also about making sure when we're in a game and are not leading that we stay strong mentally. That's really important and that is the confidence I try to bring to my players.
If something wrong or something bad happens in the game, that's fine, because we still have the talent and the quality to come back. We just have to stay strong individually and collectively to make sure we're all together to come back in the game.
When we analyse the game, we will see good things in the final third and in the box. We were able to be efficient, but I think we still have room for improvement in that area.
I spoke with PLAYER in the locker room and PLAYER's fine. When PLAYER jumped for the header, PLAYER just twisted PLAYER’s ankle when coming down. It doesn't look too bad, but we'll assess PLAYER and see how we move forward.
It's good for PLAYER’s confidence because she plays in a position where PLAYER sometimes doesn't get that much in the box.
When PLAYER has the opportunity to be in that position, PLAYER just has to take PLAYER’s chance and PLAYER did. PLAYER had a great shot. It was deflected a little bit, but it's a goal for PLAYER and good for the team also.
PLAYER is such a great player. PLAYER has a lot of talent. PLAYER's powerful and able to score many goals and in different ways.
For the opposition, you don't know what to expect from PLAYER. It's even more difficult, so it's good to have this in the team.",1.333333333,2,Strongly positive,6,7,1.042857143,0.346938776,1.057142857,1,1,-0.014285714,37,12/12/2024,NA,NA,NA,NA,2024/2025,sonia bompastor,5,chelsea,32,chelsea,32,twente,112,twente,112,stamford bridge,1,6,1,4.6,1.5,4.6-1.5,6,1,5,4.6,1.5,3.1,1.9,1,0,0,NA,NA
25,"It was a very good performance, on the ball and off the ball, I think we competed quite well. We have been doing that since we started, sometimes better sometimes worse, but as I have said many times I think we are going in the right direction.
I said even after the TEAM game, no matter who the other team is it is important to play the way we want to play, on the ball and off the ball. When we do this and we get the result, for sure we are happy. But I think the performance was very good.
On the ball we played the way we prepared the game, because TEAM is a very difficult team. They are top defensively, it is very difficult to find space.
They don’t press, they just wait, so you have to be patient, if you force it you lose the ball and you concede. Off the ball we were very aggressive, we were pressing.
It was a very good game for many reasons. One of the reasons was because on the other side there was a team who is fantastic.
I consider MANAGER a top manager, MANAGER has won trophies everywhere and MANAGER is doing fantastic at TEAM. We were there, we prepared the game and we deserved the result.
I think we are not ready to compete with TEAM, TEAM and TEAM for many reasons. Because of today I am not going to change my idea, we are not ready for that. But the good thing is we are improving and hopefully very soon we can be there.
For sure we need to improve many things. We can attack better, we can defend better, but for me what we need is that you need to live moments to get better. You need to live moments to get better, and when we start to get those moments probably we get better and we can compete.
TEAM, TEAM and TEAM players, they have all lived finals and competed for titles. We are going to be there soon, but this is one of the reasons we are still far and not ready to compete with them now.",-0.566666667,-1,Mildly negative,3,6,1.5,0.5,1,2,1,0.5,3,01/12/2024,NA,13,sun,13:30 (14:30),2024/2025,enzo maresca,6,chelsea,33,chelsea,33,aston villa,9,aston villa,9,st. mary's,1,3,0,1.95,0.88,1.95-0.88,3,0,3,1.95,0.88,1.07,1.93,1,0,1,40853,stuart attwell
46,"Playing well early for us in the first half was positive.
Behind the scenes, we’ve been trying to hold on to stuff a little bit better, so asking the players to hold on and make sure we didn’t concede towards the end of the game was key.
We’ve been working really hard in-house on that, and I thought the players did it well today.
I’m so delighted for both, PLAYER has been itching to score in training, so it was really positive for her to now take that next step.
PLAYER — PLAYER’s such a bright talent, PLAYER was causing the back line problems with PLAYER’s dribbling and 1v1s.
It’s so positive for us. After the unfortunate ending against TEAM, it was important to turn things around and get back.",0.633333333,2,Strongly positive,3,1,0,0,1,0,1,-1,84,25/11/2024,NA,NA,NA,NA,2024/2025,laura kaminski,9,crystal palace,35,crystal palace,35,charlton athletic,30,charlton athletic,30,vbs community,1,2,0,NA,NA,NA,2,0,2,0,0,0,2,1,0,0,NA,NA
24,"It was tough, very tough, which is exactly the way we expected the game to be, against a team away on a small pitch it is always going to be complicated, but overall I think we did quite well with that.
A team away is never easy, it’s always going to be a tough game. I’m very happy with the players, all of them did fantastic because it was not an easy game.
We could have scored many goals, we also conceded some chances, but overall I think we deserved the result and I am very happy for the players.
It was a very good challenge for all aspects. They were pressing high, they were intense, but no matter what the opposition do it’s important that we are ready.
It’s important also to continue with that mentality, to try to win all the games. This is a good way to build something.
I am very happy that we still have our record in the league, hopefully we can finish exactly the same way. Now it’s time to recover the energy and go again on Sunday [in our next match against TEAM].
They were fantastic, they are always top away, not only in COUNTRY but abroad as well. They are always with us, they came here and we are happy that they can go back home with a win.",1.15,2,Strongly positive,8,2,0.2,1.8,1.7,-1.6,1.4,-1.5,106,28/11/2024,NA,NA,NA,NA,2024/2025,enzo maresca,6,chelsea,33,heidenheim,50,chelsea,33,heidenheim,50,voith-arena,0,0,2,2.05,2.04,2.05-2.04,2,0,2,2.04,2.05,-0.01,2.01,1,0,1,NA,NA
7,"I like to see this because if you only rely on one player when it comes to goals that is mostly not really helpful, although it's also nice to have one that scores a lot. But then to see that others score goals and threatening the other goal as well is pleasing to see. It's not only the one that scores the goal, I think the lead-up towards the goal is also very positive from our point of view.
The way I would like to see us play an away game. I think it's always, especially in the league, the defense come with a lot. There's a lot of fans in every stadium we play. The stadium is always sold out if TEAM comes. They don't need much to cheer for if TEAM comes in because if they already have an attack, or a corner kick, the fans are already cheering, so then you have to kill that momentum as much as you can and not give away anything. I think there was only two, three or four minutes where PLAYER lost the ball, PLAYER lost the ball and then we conceded a corner, which probably wasn't a corner, where the fans were a bit behind TEAM. For the rest, I think because we were so dominant we could manage TEAM but also the crowd.
I think the level you reach during the game always has to do with the team you face as well. TEAM has done really well before we faced them today. They were in a good mood but normally TEAM doesn't compete for winning the league. I think you have to always take this into account. If you look at how happy you are with a performance; away games are always difficult in the league. Especially here, I think last season it was 2-2, if I remember correctly. It's not an easy place to go to, so then to perform the way we did is pleasing to see.
Maybe we are a bit better, but it's not like we've increased enormously. What we did increase is scoring goals. There were games where we could've scored many more goals, but we didn't because we missed a few chances. The good thing is that in the last weeks when the opponent had a chance it was a goal [but] today they hit the bar and the post, so that is a positive to take.
It's normal in a season sometimes you miss chances and sometimes in a period of time the other team gets a chance and scores. Then sometimes they need two, three or four and don't score. That is what a season brings as well. It's good for us.
PLAYER and the word extraordinary is something I've heard a lot in the last six months. PLAYER truly deserves this and probably for the eight years, but I am involved in the last half-year. I don't think PLAYER keeps surprising us because we know what a player PLAYER is and we know PLAYER is able to do so. Apart from that, PLAYER works really hard for the team also when the other team has the ball. We can only hope PLAYER can keep bringing these performances in, but I would like to add that if PLAYER scores there's also a lead-up to PLAYER scoring. So there are also other players that bring PLAYER into these positions, but if you bring PLAYER in these positions, PLAYER is extraordinary. Definitely.
No, I don't think I used the previous game to this game. They played back then with different players, I think - they mostly played with their non-starters. We played that game also mostly with our non-starters if you look at the long term of players that played most. So, I don't think there's a comparison between these two games. The good thing for us is that we scored so many goals because that's what football is about - scoring goals and hoping the fans like what they see today.""",0.525,1,Mildly positive,4,6,0.333333333,0.444444444,1,0,0,-0.666666667,107,29/12/2024,NA,19,sun,17:15 (18:15),2024/2025,arne slot,10,liverpool,64,west ham,117,liverpool,64,west ham,117,london,0,0,5,0.52,3.3,0.52-3.3,5,0,5,3.3,0.52,2.78,2.22,1,0,1,62476,anthony taylor
